Symbol,Description,"Revenue per share, Trailing 12 months","Revenue per share, Trailing 12 months - Currency","Earnings per share basic, Trailing 12 months","Earnings per share basic, Trailing 12 months - Currency","Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Operating cash flow per share, Trailing 12 months","Operating cash flow per share, Trailing 12 months - Currency","Free cash flow per share, Trailing 12 months","Free cash flow per share, Trailing 12 months - Currency","EBIT per share, Trailing 12 months","EBIT per share, Trailing 12 months - Currency","EBITDA per share, Trailing 12 months","EBITDA per share, Trailing 12 months - Currency","Book value per share, Quarterly","Book value per share, Quarterly - Currency","Total debt per share, Quarterly","Total debt per share, Quarterly - Currency","Cash per share, Quarterly","Cash per share, Quarterly - Currency"
YES,Char Technologies Ltd.,0.0170045644087578,CAD,-0.0181,CAD,-0.0181,CAD,-0.0435993267535418,CAD,-0.05187335057119273,CAD,-0.045759947703093926,CAD,-0.03554783801831355,CAD,0.03794,CAD,0.006789860262621137,CAD,0.003513636419186703,CAD
TVA.B,"TVA Group, Inc. Class B",12.5171966856455,CAD,0.3422,CAD,0.3422,CAD,1.46602323751331,CAD,1.1955052538999211,CAD,0.6448872841734944,CAD,1.153774938665926,CAD,8.15433,CAD,0.16731472480673978,CAD,0.30731842799611164,CAD
PME,Sentry Select Primary Metals Corp. Class A,0.473376274490679,CAD,1.0575,CAD,1.0575,CAD,0.0115643191453846,CAD,,,1.0661997927856603,CAD,1.0661997927856603,CAD,3.10876,CAD,,,,
QBTQ,SuperQ Quantum Computing Inc.,0,CAD,-1.0022,CAD,-1.0022,CAD,-0.0419287620735753,CAD,-0.04192868465652999,CAD,-0.12004209629255963,CAD,-0.12004209629255963,CAD,0.01774,CAD,0,CAD,0.015505937422873269,CAD
ZEFI,Zefiro Methane Corp.,0.677538435962302,CAD,-0.0837,CAD,-0.0863,CAD,0.0624473943771015,CAD,0.042237494879614035,CAD,-0.030712427008918554,CAD,0.031654676258992806,CAD,0.0319,CAD,0.23209133647067143,CAD,0.006195493818044649,CAD
UNI,Unisync Corp.,4.4204159333448,CAD,0.0961,CAD,0.0961,CAD,0.457403810989232,CAD,0.4574040213801338,CAD,0.3575125252278415,CAD,0.5588324230683315,CAD,0.81827,CAD,2.5262083157109037,CAD,0.06765971522855105,CAD
GBU,Gabriel Resources Ltd.,0,CAD,-0.0688,CAD,-0.0688,CAD,-0.0293858851456267,CAD,-0.029544882026963995,CAD,-0.026992778239344366,CAD,-0.026735937123337914,CAD,-0.09667,CAD,0.06492372654607446,CAD,0.007028477523732017,CAD
WRR,Walker River Resources Corp.,0,CAD,-0.011,CAD,-0.011,CAD,-0.012855381750116,CAD,-0.012855323454616926,CAD,-0.01618457940642707,CAD,-0.01618457940642707,CAD,0.16903,CAD,0,CAD,0.006297040945728659,CAD
XTD,TDb Split Corp. Shs A 2007-1.12.19,0.62137474340601,CAD,1.5931,CAD,1.5931,CAD,-0.281749481770656,CAD,,,2.459734393425328,CAD,2.459734393425328,CAD,4.19626,CAD,,,,
SDI,Stampede Drilling Inc.,0.352552240149643,CAD,-0.0004,CAD,-0.0004,CAD,0.0562513128807354,CAD,-0.023356773464304648,CAD,0.010613077792559841,CAD,0.059262186033949844,CAD,0.4331,CAD,0.1394354362765202,CAD,0.0033459703313961048,CAD
MPCT.UN,Dream Impact Trust,0.700147221597213,CAD,-2.9215,CAD,-2.9215,CAD,1.17658035205884,CAD,,,-0.34929477422682614,CAD,-0.34929477422682614,CAD,18.54824,CAD,10.963172148718254,CAD,0.3166910639460813,CAD
OPTI,Optimi Health Corp.,0.00567259298962918,CAD,-0.0429,CAD,-0.0429,CAD,-0.020028432037035,CAD,-0.021302142013886874,CAD,-0.046678657580939885,CAD,-0.036968208700228995,CAD,0.05192,CAD,0.06772024002234563,CAD,0.005088569093232716,CAD
TVI,TVI Pacific Inc.,0,CAD,0.0371,CAD,0.0371,CAD,-0.00140465853112712,CAD,-0.0014064345715049152,CAD,-0.001873859850531873,CAD,-0.0018702089483642326,CAD,0.0645,CAD,0.001805371121898313,CAD,0.0002600032526793274,CAD
QIM,Quimbaya Gold Inc,0,CAD,-0.1686,CAD,-0.1686,CAD,-0.0895822126729657,CAD,-0.094390963766095,CAD,-0.14960827958930628,CAD,-0.14960827958930628,CAD,0.13925,CAD,0,CAD,0.03655697226808417,CAD
FRI,Freeport Resources Inc.,0,CAD,-0.009,CAD,-0.009,CAD,-0.00896452691434526,CAD,-0.0089645078800458,CAD,-0.009173504488129829,CAD,-0.009173504488129829,CAD,0.00392,CAD,0,CAD,0.004104780940547855,CAD
TGOL,Thunder Gold Corp.,0,CAD,-0.0029,CAD,-0.0029,CAD,-0.00283929841681256,CAD,-0.0028749063659354126,CAD,-0.004474307660315514,CAD,-0.004409782389755222,CAD,0.0413,CAD,0,CAD,0.0069004340233195915,CAD
ROMJ,"Rubicon Organics, Inc.",0.807181683969982,CAD,0.0461,CAD,0.0453,CAD,0.0250961172836151,CAD,-0.07235978437525534,CAD,-0.19323794502412758,CAD,-0.14743386870198186,CAD,0.68667,CAD,0.13158222148916254,CAD,0.09435556448638793,CAD
SCY,Scandium International Mining Corp.,0,CAD,-0.0062,CAD,-0.0062,CAD,-0.00171521720990088,CAD,-0.0017152211699128558,CAD,-0.0017389945096314943,CAD,-0.0017389945096314943,CAD,-0.00156,CAD,0,CAD,0.0011437910591183863,CAD
FTRC,FUTR Corporation,0.0774553512380636,CAD,-0.138,CAD,-0.138,CAD,-0.0498034744120357,CAD,-0.04990732007585113,CAD,-0.05159312875269831,CAD,-0.04430745183657042,CAD,0.04292,CAD,0.005281597807222575,CAD,0.03798638972945196,CAD
ROOF,"Northstar Clean Technologies, Inc.",0.00413019004430085,CAD,-0.0963,CAD,-0.0963,CAD,-0.0534303476606854,CAD,-0.16809119955415353,CAD,-0.05876361117465945,CAD,-0.04985379364767325,CAD,-0.0786,CAD,0.3243459359597489,CAD,0.013459224044913688,CAD
AUCU,Inflection Resources Ltd.,0,CAD,-0.01,CAD,-0.01,CAD,-0.00672861582520627,CAD,-0.006728642162118637,CAD,-0.007404798492376812,CAD,-0.007270041290747845,CAD,0.1067,CAD,0,CAD,0.016700885777961093,CAD
MBX,Microbix Biosystems Inc.,0.120532394998649,CAD,-0.0306,CAD,-0.0306,CAD,-0.0249934664739139,CAD,-0.030492185586372643,CAD,-0.02522214348270525,CAD,-0.012272241712130467,CAD,0.19204,CAD,0.0493831085661323,CAD,0.06542573060067736,CAD
LQWD,LQWD Technologies Corp,0.000856159951870228,CAD,-0.2707,CAD,-0.2707,CAD,-0.0740365925090989,CAD,-0.07403655776939709,CAD,-0.22237821120342183,CAD,-0.2211352246715526,CAD,1.12178,CAD,0,CAD,1.1379591724433291,CAD
TSLV,"Tier One Silver, Inc.",0,CAD,-0.0133,CAD,-0.0133,CAD,-0.0109396999254394,CAD,-0.010939689456536532,CAD,-0.011842004196920355,CAD,-0.011725014207086394,CAD,0.02074,CAD,0,CAD,0.02441932319526871,CAD
NOB,Noble Mineral Exploration Inc.,0,CAD,0.0023,CAD,0.0023,CAD,-0.00251249569757102,CAD,-0.0025124831643992683,CAD,-0.003523701238797078,CAD,-0.003514176028263606,CAD,0.03931,CAD,0,CAD,0.021022879104507217,CAD
TNR,TNR Gold Corp.,0,CAD,-0.0065,CAD,-0.0065,CAD,-0.00420504247745512,CAD,-0.004221315318978512,CAD,-0.006031537188472293,CAD,-0.0060146273644167214,CAD,0.00084,CAD,0,CAD,0.000504989669770154,CAD
SLV,"Silver Dollar Resources, Inc.",0,CAD,-0.0184,CAD,-0.0184,CAD,-0.0119890663902215,CAD,-0.012007710232809247,CAD,-0.022480530271039162,CAD,-0.022460631554431093,CAD,0.30502,CAD,0,CAD,0.0994541979228895,CAD
CTZ,NamSys Inc.,0.279327536139625,CAD,0.0904,CAD,0.0882,CAD,0.0765269718165816,CAD,0.07617890870658728,CAD,0.11027520423795682,CAD,0.11054032972857913,CAD,0.37898,CAD,0,CAD,0.3452436649746982,CAD
RVX,Resverlogix Corp.,0,CAD,-0.0355,CAD,-0.0355,CAD,-0.0177893047145597,CAD,-0.017789314567953612,CAD,-0.024183623317968955,CAD,-0.022194771260942058,CAD,-0.43102,CAD,0.35887478309054954,CAD,0.0003111771591626493,CAD
SPMC,South Pacific Metals Corp.,0,CAD,-0.0707,CAD,-0.0707,CAD,-0.0388723880193626,CAD,-0.06020971992088544,CAD,-0.051068077398970034,CAD,-0.050793074081959474,CAD,0.50881,CAD,0,CAD,0.055341199758861044,CAD
STRR,Star Royalties Ltd,0.00789397937629833,CAD,-0.4275,CAD,-0.4275,CAD,-0.0215970773893051,CAD,-0.021597134784018417,CAD,-0.028508869005558088,CAD,-0.0241405848164922,CAD,0.47053,CAD,0,CAD,0.05790817973454144,CAD
FNC,Fancamp Exploration Ltd.,0,CAD,0.0137,CAD,0.0137,CAD,-0.00806364609733502,CAD,,,-0.011649995614211041,CAD,-0.011628333831409926,CAD,0.23559,CAD,0.0012746865774182234,CAD,0.11013897568558954,CAD
WIL,Wilton Resources Inc.,0.000132584756395688,CAD,-0.0383,CAD,-0.0383,CAD,-0.0270203510919715,CAD,-0.027020324366562026,CAD,-0.03788086264116345,CAD,-0.037845718727706416,CAD,0.00557,CAD,0,CAD,0.002418596106490013,CAD
GXP,Greenridge Exploration Inc,0,CAD,-0.0861,CAD,-0.0861,CAD,-0.030996241223449,CAD,-0.03099627947487675,CAD,-0.037844815105029815,CAD,-0.03718306540439505,CAD,0.38695,CAD,0.0010392339157049462,CAD,0.046532211622964094,CAD
DRC,DRC Gold Corp.,0,CAD,-0.0336,CAD,-0.0336,CAD,-0.0273897864824819,CAD,-0.027389786482481897,CAD,-0.026139803203848438,CAD,-0.02573728661899897,CAD,-0.00907,CAD,0.01890120074684808,CAD,0.006821535085700445,CAD
INC.UN,Income Financial Trust 1999-1.1.19 Trust Units,0.70593935513462,CAD,2.2934,CAD,2.2934,CAD,0.158224273029642,CAD,,,2.334727273566799,CAD,2.334727273566799,CAD,8.77839,CAD,,,,
FHYD,First Hydrogen Corp,0,CAD,-0.0476,CAD,-0.0476,CAD,-0.0130207044318767,CAD,,,-0.035528205585780105,CAD,-0.03403035055703796,CAD,-0.0789,CAD,0.03654577274738888,CAD,0.001027775574680085,CAD
SBMI,Silver Bullet Mines Corp,0,CAD,-0.054,CAD,-0.054,CAD,-0.0341242850528865,CAD,-0.03451063072046725,CAD,-0.0414227714662203,CAD,-0.04047458955090993,CAD,0.00972,CAD,0.0021965525837814737,CAD,0.00260469389935539,CAD
CD,Cantex Mine Development Corp.,0,CAD,-0.0239,CAD,-0.0239,CAD,-0.022203102116767,CAD,-0.02220307002528424,CAD,-0.026123173015838174,CAD,-0.02418728640711332,CAD,0.01089,CAD,0.0003965287798343284,CAD,0.017777417069511053,CAD
BPAG,BP Silver Corp.,0,CAD,-0.0596,CAD,-0.0596,CAD,-0.00454387897038704,CAD,-0.007311463556153445,CAD,-0.008392993949493523,CAD,-0.008392993949493523,CAD,0.04798,CAD,0,CAD,0.04740123057880067,CAD
SKNY,LIR Life Sciences Corp.,0,CAD,-1.3963,CAD,-1.3963,CAD,-0.0271548990937595,CAD,-0.027154126187584653,CAD,-0.08631236480987825,CAD,-0.08631236480987825,CAD,0.2886,CAD,0,CAD,0.2851880797519183,CAD
VUL,Vulcan Minerals Inc.,0,CAD,0.002,CAD,0.002,CAD,-0.00446797837726477,CAD,-0.004494960202580998,CAD,-0.007125398168491638,CAD,-0.007071187049125984,CAD,0.31999,CAD,0,CAD,0.03910050064858075,CAD
TWR,Tower Resources Ltd.,0,CAD,-0.0031,CAD,-0.0031,CAD,-0.00232903917677834,CAD,-0.0023290391767783443,CAD,-0.004090153063118257,CAD,-0.0040891612704259395,CAD,0.06015,CAD,0,CAD,0.003786280179600763,CAD
TIN,Tincorp Metals Inc,0,CAD,-0.3641,CAD,-0.3641,CAD,-0.000347664718449097,CAD,-0.0029689575053173894,CAD,-0.011773264967586803,CAD,-0.01132617524144753,CAD,0.03902,CAD,0,CAD,0.005418604226666245,CAD
API,Appia Rare Earths & Uranium Corp,0,CAD,-0.005,CAD,-0.005,CAD,-0.00177759354301275,CAD,-0.001777608128017785,CAD,-0.0060017044009813055,CAD,-0.0060017044009813055,CAD,0.16144,CAD,0,CAD,0.007742293612826209,CAD
MILI,Military Metals Corp.,0,CAD,-0.0805,CAD,-0.0805,CAD,-0.0692672891935358,CAD,-0.06926724499930076,CAD,-0.07893311345424689,CAD,-0.07893311345424689,CAD,0.17661,CAD,0,CAD,0.03793936601042303,CAD
RDG,Ridgeline Minerals Corp,0,CAD,0.0031,CAD,0.0031,CAD,-0.00242837175132018,CAD,-0.00259673187311586,CAD,-0.01493144065135591,CAD,-0.014038525828229802,CAD,0.15797,CAD,0.0013499378781396498,CAD,0.03368377003682309,CAD
TUF,Honey Badger Silver Inc.,0,CAD,-0.0429,CAD,-0.0429,CAD,-0.0208376220762197,CAD,-0.0208376318534535,CAD,-0.03067724444737935,CAD,-0.03067724444737935,CAD,0.01802,CAD,0,CAD,0.025595908470112515,CAD
PUMA,Puma Exploration Inc.,0,CAD,-0.0079,CAD,-0.0079,CAD,-0.000673136982499189,CAD,-0.0006731202825252603,CAD,-0.010017702028032031,CAD,-0.009957470788725685,CAD,0.11024,CAD,0,CAD,0.0007567982852288636,CAD
PJX,PJX Resources Inc.,0,CAD,-0.0136,CAD,-0.0136,CAD,-0.0191742304021648,CAD,-0.01917425830238404,CAD,-0.01756045381849404,CAD,-0.017451140759334936,CAD,0.0112,CAD,0,CAD,0.011440741599881493,CAD
OAM,OverActive Media Corp,0.245109411866828,CAD,-0.0896,CAD,-0.0896,CAD,-0.019893784080238,CAD,-0.02745357985527489,CAD,-0.09422125423167065,CAD,-0.059271008419939555,CAD,0.36432,CAD,0.025575467752499546,CAD,0.018670643845237252,CAD
TMG,Thermal Energy International Inc.,0.17384486045394,CAD,0.003,CAD,0.003,CAD,0.0108423646051113,CAD,0.010394513098249259,CAD,0.004216030914248477,CAD,0.008418354778257505,CAD,0.02589,CAD,0.00709905705042426,CAD,0.011748588072779773,CAD
AMY,RecycLiCo Battery Materials Inc,0,CAD,-0.0033,CAD,-0.0033,CAD,-0.00887281509669136,CAD,,,-0.008648497268820308,CAD,-0.008648497268820308,CAD,0.06016,CAD,0,CAD,0.053432918191229875,CAD
SAGE,Sage Potash Corp.,0,CAD,-0.0971,CAD,-0.0971,CAD,-0.0537893180500337,CAD,-0.07469358540716786,CAD,-0.06894095573502697,CAD,-0.06669058895354191,CAD,0.03457,CAD,0.021049699558199575,CAD,0.008249052015428431,CAD
EPF,Everyday People Financial Inc,0.528994548891346,CAD,-0.057,CAD,-0.057,CAD,0.0801668509847291,CAD,0.07161156733099602,CAD,-0.062020204396966205,CAD,-0.033211840278594786,CAD,0.12797,CAD,0.1449445869314572,CAD,0.007545275575111571,CAD
PTX,PTX Metals Inc,0,CAD,-0.0286,CAD,-0.0286,CAD,-0.0226851510363749,CAD,-0.022685117516070347,CAD,-0.027566763270508405,CAD,-0.027566763270508405,CAD,0.07156,CAD,0.0022219352884151533,CAD,0.0344187744276077,CAD
FCLI,Full Circle Lithium Corp,0.011821795007733,CAD,-0.0456,CAD,-0.0456,CAD,-0.0349566282502584,CAD,-0.037767379952141876,CAD,-0.044937772762983545,CAD,-0.03919547736830525,CAD,0.07569,CAD,0,CAD,0.0040158785270613786,CAD
WCM.A,Wilmington Capital Management Inc. Class A,0.121558898847631,CAD,-0.1167,CAD,-0.1167,CAD,-0.178857234314981,CAD,,,-0.16725352112676053,CAD,-0.16501280409731112,CAD,2.8343,CAD,0.005921895006402048,CAD,2.712548015364917,CAD
EAM,"East Africa Metals, Inc.",0,CAD,-0.0103,CAD,-0.0103,CAD,-0.0112179861541821,CAD,-0.011225965596441373,CAD,-0.008393635441691806,CAD,-0.008391771845901024,CAD,0.06436,CAD,0,CAD,0.0086318887091604,CAD
VO,ValOre Metals Corp.,0,CAD,-0.0149,CAD,-0.0149,CAD,-0.0187837348482873,CAD,-0.01878372639212009,CAD,-0.020534618083319828,CAD,-0.020467898924431772,CAD,0.04001,CAD,0,CAD,0.004592028558100082,CAD
RUU,Refined Energy Corp,0,CAD,-0.0341,CAD,-0.0341,CAD,-0.027709494528024,CAD,-0.027709415492249947,CAD,-0.032773500991042745,CAD,-0.032773500991042745,CAD,-0.0118,CAD,0.004764487224459886,CAD,0.00048704478522621153,CAD
NCP,Nickel Creek Platinum Corp.,0,CAD,-0.2246,CAD,-0.2246,CAD,-0.139271128382574,CAD,-0.1392704845656151,CAD,-0.2162870882830786,CAD,-0.21000987293306592,CAD,-0.07039,CAD,0.0036166417670457788,CAD,0.04524359297505564,CAD
DTR,"DiagnosTear Technologies, Inc.",0,CAD,-0.3096,CAD,-0.3096,CAD,-0.0485640561175954,CAD,-0.04858106629486955,CAD,-0.06269951343238417,CAD,-0.05979077311851068,CAD,0.03492,CAD,0.0005613358500457617,CAD,0.01859212376060659,CAD
JZR,JZR Gold Inc.,0,CAD,-0.0289,CAD,-0.0289,CAD,-0.0225060167778118,CAD,-0.024062421031234012,CAD,-0.016954105341052513,CAD,-0.016954105341052513,CAD,0.19609,CAD,0,CAD,0.006333623897108501,CAD
OTS.H,Optimus Gold Corp.,0,CAD,-0.0061,CAD,-0.0061,CAD,-0.00059640645978274,CAD,-0.0005963926974036604,CAD,-0.001826336515725228,CAD,-0.001826336515725228,CAD,-0.02979,CAD,0.006044257980722774,CAD,0.000034977086430169676,CAD
MN,Manganese X Energy Corp.,0,CAD,-0.0066,CAD,-0.0066,CAD,-0.00636580166252133,CAD,-0.006365806317521859,CAD,-0.006624810546715521,CAD,-0.006624810546715521,CAD,0.00963,CAD,0,CAD,0.009391114433519462,CAD
JG,Japan Gold Corp,0,CAD,-0.0206,CAD,-0.0206,CAD,-0.00987239838412875,CAD,-0.010034744874198495,CAD,-0.016709096792340044,CAD,-0.016684085911485694,CAD,0.08483,CAD,0,CAD,0.01691302689038473,CAD
JEV,Jericho Energy Ventures Inc,0,CAD,-0.0367,CAD,-0.0367,CAD,-0.0118956507925271,CAD,-0.011895658299992158,CAD,-0.022969271614398865,CAD,-0.01948443632980862,CAD,0.04296,CAD,0.011901972734958698,CAD,0.00004547623312799783,CAD
HPY,Happy Creek Minerals Ltd.,0,CAD,-0.0195,CAD,-0.0195,CAD,-0.00419403810061268,CAD,-0.004194025684906091,CAD,-0.003436605504599116,CAD,-0.003436605504599116,CAD,0.08781,CAD,0,CAD,0.01974915542311142,CAD
XGC,Xali Gold Corp.,0,CAD,0.0075,CAD,0.0075,CAD,-0.0013248136594615,CAD,-0.0013247821162340415,CAD,-0.012254181968261342,CAD,-0.012254181968261342,CAD,-0.03294,CAD,0.00019519265489787102,CAD,0.00038043048439594996,CAD
KALO,Kalo Gold Corp,0,CAD,-0.0966,CAD,-0.0966,CAD,-0.0543231326916506,CAD,-0.05681682968346243,CAD,-0.07709009379230572,CAD,-0.07639393757392314,CAD,0.00914,CAD,0,CAD,0.019564281926836787,CAD
XX,Avante Corp,1.32780916950704,CAD,-0.0335,CAD,-0.0335,CAD,0.0896759129953579,CAD,0.04339417336032298,CAD,0.007252500765608459,CAD,0.06956426718727667,CAD,0.4749,CAD,0.04488538838554425,CAD,0.16063878294578968,CAD
CSOC.A,Canso Select Opportunities Corp. Class A,0.680587442449252,CAD,2.5841,CAD,2.5841,CAD,0.228590279202927,CAD,,,2.782929382770601,CAD,2.782929382770601,CAD,8.62115,CAD,0,CAD,9.00205520267751,CAD
CTV,CleanTech Vanadium Mining Corp,0,CAD,-0.029,CAD,-0.029,CAD,-0.0376950398502088,CAD,-0.03769506076889866,CAD,-0.02561898002378776,CAD,-0.02530241051711399,CAD,0.07366,CAD,0.025695995666986257,CAD,0.005744871906947699,CAD
EMN,"Euro Manganese, Inc.",0.0314836008253633,CAD,-0.1388,CAD,-0.1388,CAD,-0.0555654743214542,CAD,-0.05636376847049585,CAD,-0.08200721736339632,CAD,-0.05676991812527145,CAD,-0.00473,CAD,0.21990903032022013,CAD,0.0490180617832614,CAD
CWL,Caldwell Partners International Inc.,3.80046464377966,CAD,0.0909,CAD,0.0909,CAD,0.31095266093616,CAD,0.2785405466386228,CAD,0.15897208729807594,CAD,0.218196317087816,CAD,1.20759,CAD,0.23431752576983692,CAD,0.6089065367666054,CAD
TTI,Thiogenesis Therapeutics Corp,0,CAD,-0.1448,CAD,-0.1448,CAD,-0.0931179780495908,CAD,-0.09311801797525081,CAD,-0.13935592484218084,CAD,-0.13935592484218084,CAD,0.04154,CAD,0,CAD,0.06991348388953704,CAD
EMM,Giyani Metals Corp,0,CAD,-0.0198,CAD,-0.0198,CAD,-0.0144772395331139,CAD,-0.04765533368032901,CAD,-0.018988601303076412,CAD,-0.0176916381985753,CAD,0.05782,CAD,0.09993881219972588,CAD,0.02473720616799165,CAD
BMT,Bahia Metals Corp.,,,,,,,,,,,,,,,,,,,,
NLH,Nova Leap Health Corp.,0.476060283318192,CAD,0.012,CAD,0.0119,CAD,0.0236108171258252,CAD,,,0.01681119870964215,CAD,0.029321932249573055,CAD,0.29883,CAD,0.04762966848443485,CAD,0.02486417495580267,CAD
STE,Starr Peak Mining Ltd,0,CAD,-0.0187,CAD,-0.0187,CAD,-0.0204279651028358,CAD,-0.02042803443031298,CAD,-0.015486371855845088,CAD,-0.015486371855845088,CAD,0.24858,CAD,0,CAD,0.004406211804351412,CAD
YAK.H,Mongolia Growth Group Ltd.,0.0878729113376926,CAD,-0.498,CAD,-0.498,CAD,0.0323429644863186,CAD,,,-0.03867518917600621,CAD,-0.035262603167585276,CAD,1.33498,CAD,0,CAD,1.4049169205386338,CAD
BSK,Blue Sky Uranium Corp.,0,CAD,-0.0197,CAD,-0.0197,CAD,-0.0153426076947921,CAD,-0.016424873295395555,CAD,-0.018660525240011452,CAD,-0.018660525240011452,CAD,-0.00292,CAD,0,CAD,0.00037936200872899236,CAD
RYO,Rio Silver Inc.,0,CAD,0.0186,CAD,0.0186,CAD,-0.00854698285546426,CAD,-0.008546806037188891,CAD,-0.04278943324556075,CAD,-0.04278943324556075,CAD,0.00554,CAD,0.0008837377403048772,CAD,0.05953606892423526,CAD
ALEX,Alpha Exploration Ltd.,0,CAD,0.0102,CAD,0.0102,CAD,-0.0102335860603821,CAD,-0.01050647579224975,CAD,-0.010041266867026444,CAD,,,0.26253,CAD,0,CAD,0.02490964022736976,CAD
HYTN,HYTN Innovations Inc,0.0178624033030568,CAD,-0.0164,CAD,-0.0164,CAD,-0.00610689958767388,CAD,-0.0063013758243990565,CAD,-0.01481195218253635,CAD,-0.012093830899817451,CAD,-0.01195,CAD,0.013882544868823357,CAD,0.003682733661453646,CAD
BRO,Barksdale Resources Corp.,0,CAD,-0.0311,CAD,-0.0311,CAD,-0.00451278012321289,CAD,-0.004512794581968739,CAD,-0.01186550569411831,CAD,-0.01167125230928019,CAD,0.17071,CAD,0.02661728268967097,CAD,0.00447250525879409,CAD
NPS.PR.A,Canadian Large Cap Leaders Split Corp. Pfd Registered Shs,1.47887780236681,CAD,3.5896,CAD,3.3862,CAD,0.0798765693282967,CAD,,,4.320903605672092,CAD,4.320903605672092,CAD,13.68793,CAD,,,,
CFE,Cartier Silver Corporation,0,CAD,0.0101,CAD,0.0101,CAD,-0.0278458598072483,CAD,-0.02784587062723317,CAD,-0.030019037615479166,CAD,-0.029074969088407853,CAD,0.0845,CAD,0.0013635244532565895,CAD,0.011718200036252104,CAD
TWO,T2 Metals Corp,0,CAD,-0.0163,CAD,-0.0163,CAD,-0.0181746200956426,CAD,-0.01817459638511138,CAD,-0.019606949575666853,CAD,-0.019245126869361993,CAD,0.10305,CAD,0,CAD,0.011241684479598417,CAD
BTCW,Bitcoin Well Inc,0.560747447901854,CAD,-0.067,CAD,-0.0695,CAD,-0.0140762389419273,CAD,,,-0.010701101317442329,CAD,-0.008850234515706079,CAD,-0.01048,CAD,0.18368293386465817,CAD,0.16277402701152766,CAD
GRDM,Grid Metals Corp.,0,CAD,-0.0071,CAD,-0.0071,CAD,-0.0413112324546254,CAD,-0.041161458356470025,CAD,-0.025531801766060392,CAD,-0.0236420375766549,CAD,0.00012,CAD,0.000556166108721377,CAD,0.0024269578034301215,CAD
BU,Burcon NutraScience Corporation,0.116725019549897,CAD,-1.0688,CAD,-1.0688,CAD,-0.566479026530179,CAD,-0.636296743638049,CAD,-0.7966405696687092,CAD,-0.621016147064395,CAD,-0.19596,CAD,1.912135624120018,CAD,0.10143914347969568,CAD
KBX,Kobrea Exploration Corp.,0,CAD,-0.1294,CAD,-0.1294,CAD,-0.0846946278123369,CAD,-0.10519192416286463,CAD,-0.11365080355945158,CAD,-0.11365080355945158,CAD,0.20817,CAD,0,CAD,0.23206918073946214,CAD
ICM,Iconic Minerals Ltd,0,CAD,-0.009,CAD,-0.009,CAD,-0.00432341722689766,CAD,-0.004323397934052708,CAD,-0.009293170483372326,CAD,-0.009293170483372326,CAD,0.00044,CAD,0,CAD,0.001128039782257865,CAD
SGC,Solstice Gold Corp.,0,CAD,-0.006,CAD,-0.006,CAD,-0.00599681137514326,CAD,-0.00599682411374491,CAD,-0.006502928757383039,CAD,-0.006502928757383039,CAD,-0.00005,CAD,0.00025585481418252725,CAD,0.0007486433728936552,CAD
AUOZ,"Emperor Metals, Inc.",0,CAD,-0.0149,CAD,-0.0149,CAD,-0.00962645426619873,CAD,-0.009626473628608141,CAD,-0.012024120786066062,CAD,,,0.10748,CAD,0.0002849759417222457,CAD,0.06890912411268936,CAD
SBIO,"Sabio Holdings, Inc.",1.28709228411396,CAD,-0.1604,CAD,-0.1604,CAD,0.0102133063365853,CAD,0.010213248566664529,CAD,-0.11563760611123876,CAD,-0.09263840509053602,CAD,-0.20733,CAD,0.25971686510558323,CAD,0.05414879760939346,CAD
KEEK,Keek Social Inc.,,,,,,,,,,,,,,,-7.45055,CAD,2.5204803430618594,CAD,0.2841229470147503,CAD
WG,Westward Gold Inc,0,CAD,-0.0125,CAD,-0.0125,CAD,-0.00685882395190178,CAD,-0.006858845879333682,CAD,-0.010190993249239914,CAD,-0.010190993249239914,CAD,0.07398,CAD,0,CAD,0.008412810086846719,CAD
PTEC,"Principal Technologies, Inc.",0.00543697583340365,CAD,-0.1094,CAD,-0.1094,CAD,-0.0736245008615612,CAD,-0.0739272744701198,CAD,-0.08924757355509066,CAD,-0.08848283075886128,CAD,-0.01255,CAD,0.010169941487557333,CAD,0.011044793180306307,CAD
NHHH,FuelPositive Corp.,0,CAD,-0.0259,CAD,-0.0259,CAD,-0.00173238273349691,CAD,-0.0017323772809686453,CAD,-0.011474754862280721,CAD,-0.004695899094421386,CAD,0.02626,CAD,0.0005225412289517073,CAD,0.00004012515551632966,CAD
MSV,Minco Silver Corporation,0,CAD,0.1384,CAD,0.1369,CAD,0.0336319366925509,CAD,0.03333199374353839,CAD,-0.04441719371000926,CAD,-0.03960567634100289,CAD,0.83089,CAD,0.005252109153919888,CAD,0.7987527345395005,CAD
FAN,First Atlantic Nickel Corp,0,CAD,-0.024,CAD,-0.024,CAD,-0.0248820027661244,CAD,-0.02488199224742127,CAD,-0.034888855280463656,CAD,-0.03467385298854343,CAD,0.08142,CAD,0.02942407344478292,CAD,0.008525892744949618,CAD
LABS,MediPharm Labs Corp.,0.10957445231811,CAD,-0.0193,CAD,-0.0193,CAD,-0.0161447868861037,CAD,-0.01648702879860169,CAD,-0.021150074856386973,CAD,-0.016812633951464373,CAD,0.08998,CAD,0.0010053356179628823,CAD,0.025154780568603183,CAD
