Symbol,Description,"Gross margin %, Trailing 12 months","Operating margin %, Trailing 12 months","Pretax margin %, Trailing 12 months","Net margin %, Trailing 12 months","Free cash flow margin %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Return on invested capital %, Trailing 12 months","Research & development ratio, Trailing 12 months","Selling, general & admin expenses ratio, Trailing 12 months"
KGL.H,KGL Resources Ltd,,,,,,-1559.49322071571,,,,
CAND.H,Candelaria Mining Corp.,,,,,,-33.6448598130841,,,,
FA,Fountain Asset Corp.,93.2877936796414,259.800381952576,223.986753699959,222.941166769466,-70.10973715197952,47.100061607485,49.7351035480231,49.7351035480231,,
STNG,Stinger Resources Inc,,,,,,-21.232402314669,-21.3646754123403,-21.3646754123403,,
BOLT,Bolt Metals Corp.,,,,,,-391.104319926532,-1118.95763962007,-1118.95763962007,,
WATR,Current Water Technologies Inc,-208.087952747484,-304.232245643364,-300.205204590561,-300.205204590561,,-115.109846814835,,-294.060571019467,,96.14429289588044
GNT.H,"Gentor Resources, Inc.",,,,,,-2175.28861683719,,,,
OPW,Opawica Explorations Inc.,,,,,,-23.9214345315818,-28.6267884160093,-28.6267884160093,,
CGII,CleanGo Innovations Inc,-31.1173650081406,-843.828503969608,-890.148433697191,-890.148433697191,-70.4794302115446,-387.666940382699,,,,812.7111389614676
HEAL,Restart Life Sciences Corp.,,,,,,-588.338466456571,,,,
GEN,Generation Uranium Inc Class A,,,,,,-39.3445800017202,-40.8722931426965,-40.8722931426965,,
TES,Tesoro Minerals Corp.,,,,,,-483.015982450642,-1529.67844382692,-1529.67844382692,,
HZ,Hertz Energy Inc.,,,,,,-5.82830575415376,-7.03006645506512,-7.03006645506512,,
MOLT,Molten Metals Corp.,,,,,,-97.6128331283944,-118.788527465407,-118.788527465407,,
XRTX,"XORTX Therapeutics, Inc.",,,,,,-59.6706005495698,-96.6104943149376,-96.6104943149376,,
GRI,Galore Resources Inc.,,,,,,-3.99836158966282,-24.5316339222644,-24.5316339222644,,
NTLX,NeuroThera Labs Inc.,,,,,,-19.2775494323326,-21.275262128849,-21.275262128849,,
PLY,Playfair Mining Ltd.,,,,,,-53.0994077923541,-82.8410145800566,-82.8410145800566,,
RNCH,Ranchero Gold Corp,,,,,,-982.42786011972,-2898.62835512887,-2898.62835512887,,
MVMD,Mountain Valley MD Holdings Inc,-265.957446808511,-6731.91489361702,-15840.4255319149,-15840.4255319149,-5697.872340425532,-143.878635616968,-148.484244116474,-148.484244116474,187.2340425531915,6278.723404255319
APL,Appulse Corporation,,,,,,-2.28659934803783,-2.33452624165009,-2.33452624165009,,
OPHR,Ophir Metals Corp,,,,,,-16.0721507447443,-16.4323032556249,-16.4323032556249,,
EFF,1844 Resources Inc,,,,,,-118.283382538408,,,,
SONI,SonicStrategy Inc.,59.903298454972,-375.694901400608,-301.348343327672,-301.348343327672,-83.5482775584772,-14.1394393924704,-115.225700813517,-115.225700813517,,
GMC,Germanium Mining Corp.,,,,,,-229.149140500848,,,,
LINE,Linear Minerals Corp.,,,,,,-41.2184986458434,-45.5683777855764,-45.5683777855764,,
AITT,Trenchant Technologies Capital Corp,,,,,,-117.577734416713,-222.891552512745,-199.232331687348,,
CRWN,"Crown Capital Partners, Inc.",31.4738606919677,7.83518772544836,-1.83711832545852,-3.94248844180257,9.421328049585938,-2.57323438318643,-56.3748637849619,-10.6988735850878,,
CAT,CAT Strategic Metals Corporation,,,,,,-331.554540517205,,,,
GLDN,Golden Ridge Resources Ltd.,,,,,,-7.6901245543386,-7.87555008640031,-7.82453652368317,,
EAU,Engineer Gold Mines Ltd.,,,,,,-4.34780908494386,-4.94947426526233,-4.90899888938732,,
NURL,Neural Therapeutics Inc.,,,,,,,,,,
MSC,Millennium Silver Corp,,,,,,-154.206878106403,,,,
EGM,Engold Mines Ltd.,,,,,,-18.2035857360026,-94.0469958704124,-84.7991399202853,,
FEX,Fjordland Exploration Inc.,,,,,,-11.811458510473,-12.4599183024824,-12.4599183024824,,
GAMA,Gamma Resources Ltd.,,,,,,-16.4863731454945,,,,
KNOX,Vault Strategic Mining Corp.,,,,,,-265.641034560729,,,,
GGX,GGX Gold Corp.,,,,,,-99.7620742600886,,,,
METG,Metaguest.AI Incorporated,-4.05534901668518,-76.1486964063339,-82.8370403487665,-82.8370403487665,-35.14713016663682,-196.12184378392,,,,72.09334738964876
GEL,Graphano Energy Ltd.,,,,,,-92.7205905930627,-96.8504011037699,-96.8504011037699,,
DIG.H,District Mines Ltd.,32.2096822096822,-3841.69884169884,-3682.35818235818,-3682.35818235818,379.56637956637957,-125.972211638599,,,,4237.3626373626375
NERD,"Nerds On Site, Inc.",25.7620630870225,-0.401903373192954,-3.87285984246501,-3.25579592640546,-2.807128281654698,-36.6764510657128,,,,25.977575297211263
OVT,Oculus Inc.,,,,,,-1639.93501063245,,,,
CONE,Canada One Mining Corp,,,,,,-38.3742647367144,,,,
THRM,Therma Bright Inc.,-28.9347051629712,-1942.93348221407,-5523.25596852236,-5523.25596852236,,-224.222035686889,-69291.0030851335,-69291.0030851335,,1913.9987770510982
ADP,Adelphi Metals Inc.,,,,,,,,,,
INFI,INFINITUM COPPER CORP,,,,,,-118.859000100852,-208.746485251643,-208.746485251643,,
BABY,Else Nutrition Holdings Inc,-55.9101123595506,-113.003745318352,-149.228464419476,-149.228464419476,-23.265917602996254,-137.024554646124,-545.359978100192,-545.359978100192,3.535580524344569,53.558052434456926
GST,Gold Strategy Inc.,,,,,,-251.574779570787,,,,
CUEX,CopperEx Resources Corporation,,,,,,-160.722054793529,-172.272291626223,-172.272291626223,,
RKV,Rakovina Therapeutics Inc,,,,,,-157.029356232202,-332.031230147638,-220.287117008841,,
BWLK,Boardwalktech Software Corp.,-0.511310814954298,-64.1771208164944,-76.7653825952961,-76.0392918221328,,-222.962134613132,,,,63.66581000154006
TRAC,Traction Uranium Corp,,,,,,-46.2330457644333,-61.6512482188848,-61.6512482188848,,
DAR,Darelle Online Solutions Inc.,,-1017.68580789791,-1106.25625107777,-1106.25625107777,-520.7794447318503,-367.545734240093,,,,1117.6858078979133
NORD,Nordique Resources Inc.,,,,,,-277.074730858027,-244.159668461286,-244.159668461286,,
WCE,WesCan Energy Corp.,3.21382610423087,-17.325805552666,-29.6610585210959,-29.6610585210959,-35.30839002188683,-12.9565816363942,-65.8494415529697,-34.0275622787483,,20.539631656896855
VLX,Velox Energy Materials Inc,,,,,,-49.8304305497575,-51.6598031972505,-51.6598031972505,,
WCSB,Decimus Oil Corp.,-31.4322525194576,-68.3914181613711,-79.2947080519219,-79.2947080519219,-11.72207932666431,-30.6014408906169,-539.743516065446,-539.743516065446,,36.95916564191344
SQX,Squatex Energy and Ressources Inc,,,,,,-2581.93514977693,,,,
ION,Lithium ION Energy Ltd,,,,,,-84.7534399286605,-195.834865673745,-195.834865673745,,
ARWY,Arway Corp.,,,,,,,,,,
JJJJ,J4 Ventures Resources Corp.,,,,,,-22.4746689063987,-28.7826296894598,-28.7826296894598,,
INEO,INEO Tech Corp.,4.29938784436836,-231.965990884227,-262.04332210825,-262.04332210825,-220.6824221669225,-163.775432492136,,,61.21704231135767,175.04833641723786
GOR,Goldrea Resources Corp.,,,,,,-194.615623117018,,,,
SPZ,SuperBuzz Inc,,-11409.4769941803,-11835.1991748899,-11835.1991748899,-8441.92311120667,-834.162933548768,,,3130.220359215353,7835.994881307616
QBAT,Quantum Battery Metals Corp.,,,,,,-11.3199125938327,-14.656791480256,-14.656791480256,,
CHY.H,Cypress Hills Resource Corp.,,,,,,-46.9135802469136,-62.3447328731009,-62.3447328731009,,
CRIT,Supreme Critical Metals Inc,,,,,,-163.080017727716,-279.979690281664,-279.107796444347,,
IP,ImagineAR Inc.,-8996.96,-22422.5066666667,-23018.3266666667,-23018.3266666667,-5922,-475.873342057623,,,,13106.786666666667
FMM,Full Metal Minerals Ltd. Class A,,,,,,347.693320087825,,,,
ELL,Everybody Loves Languages Corp.,77.2927007176231,7.80183305724588,16.0718910279495,10.69684371509,5.991685195940366,7.74866526605805,8.65639922277243,8.65639922277243,22.659105292757417,46.83176236761977
PLLR,Forty Pillars Mining Corp,,,,,,-12.8358407653205,-16.4087405997499,-16.4087405997499,,
MTLO,"Martello Technologies Group, Inc.",73.3757116311859,-59.3957723483735,-120.195094582588,-118.520509056781,-42.469746012106654,-116.098144823459,,-418.415750322475,54.16881935259361,78.6026646269658
BMV,Bathurst Metals Corp,,,,,,-13.7179104795586,-16.6027855023922,-16.6027855023922,,
ASEP,ASEP Medical Holdings Inc,-185.841366970715,-898.072263986279,-4340.00667176596,-2640.55726093681,-294.7168374481506,-41.4901444996178,-100.300435633589,-100.300435633589,10.05785566746301,702.1730413481012
PSYC,Psyched Wellness Ltd,-220.478710855646,-1511.24670761391,-1230.81284814641,-1230.81284814641,-976.5723658829702,-68.8920842700304,-72.6317797110194,-72.6317797110194,906.1057282660887,384.1235522521447
BY,Beyond Minerals Inc,,,,,,-581.849337188494,,,,
MKZ.UN,Mackenzie Master Limited Partnership,97.5055232025412,80.3844861639958,80.3844861639958,59.0827411374234,64.73600619005926,132.734264434692,193.994931356019,193.994931356019,,
BPAI,BrandPilot AI Inc,-442.182993074434,-1060.71754525533,-1108.03638972537,-1057.06197869132,-989.0235391155384,-336.742091789734,,,,596.7158468078461
NSJ,NSJ Gold Corp.,,,,,,-40.4824799880291,-59.3728848362245,-59.3728848362245,,
UNO.H,Northern Uranium Corp.,,,,,,-5079.12204934035,,,,
SHOW,Showcase Minerals Inc,,,,,,-8.43340849203545,-15.4831652868039,-15.4831652868039,,
GOK,"GINSMS, Inc.",26.6112936302694,-44.4374789950548,,-40.8329961110867,-25.900726342423404,-63.4240221249211,,,,65.00195474591386
CAMP,Canadian GoldCamps Corp,,,,,,-1395.71089877146,,,,
PAID,"XTM, Inc.",-101.992429183632,-141.180691135742,-204.79298266979,-204.79298266979,-61.95827909161707,-31.5957212783105,,,,39.18826195211073
PGX,Prosper Gold Corp.,,,,,,-100.642524092621,-106.786519490221,-106.786519490221,,
LTHM,Champion Electric Metals Inc.,,,,,,-36.2622552087413,,,,
ENEV,Enerev5 Metals Inc.,,,,,,-843.071723619978,,,,
MNG,Mongoose Mining Ltd.,,,,,,-7.56211720271763,-13.939419748505,-13.939419748505,,
JEC,Jura Energy Corporation,,-13.8116817316293,-19.2483064272881,-19.2483064272881,8.348451234855096,-3.15145413245697,-101.212956061993,-42.0894077942294,,58.17885177219212
POOL,"Pool Safe, Inc.",49.7988509247126,-25.2411818609746,-55.9115617550946,-55.9115617550946,-8.829065199526271,-38.2502264501633,,-232.585691229921,,75.04003278568722
ZRO,Biosenta Inc,-146.617161716172,-109486.633663366,-206753.465346535,-206753.465346535,-39706.27062706271,-2238.60887276885,,,2766.0891089108914,106573.92739273928
NEW.H,New Target Mining Corp.,,,,,,-41.0264414710199,,,,
SHOE.X,"Grounded People Apparel, Inc.",-594.535877326466,-2777.01510008194,-2777.33817160248,-2777.33817160248,-1450.0994966639355,-269.559013324123,,,,2182.4792227554726
VYC.H,Vanity Capital Inc.,,,,,,-19.4539388698664,-20.0902701536094,-20.0902701536094,,
LION,Global Li-Ion Graphite Corp.,,,,,,-11.620354308794,-17.0154223628674,-17.0154223628674,,
MNRG,Monumental Energy Corp.,,,,,,-150.350661619676,-160.515010491295,-160.515010491295,,
PMX,ProAm Explorations Corporation Class A,-194.924737962014,-2368.42146741272,-6540.78335566239,-6540.78335566239,,,,,,2173.4967294507055
ESBL,Eshbal Functional Food Inc.,26.7407867303545,0.11716392471842,-21.7165131002151,-21.7165131002151,,-34.4181170945282,-119.091926738411,-75.8665124772967,,24.290988633214088
MT,M3 Metals Corp.,,,,,,24.7749195652416,26.2629208623994,26.2629208623994,,
FG,Falcon Gold Corp.,,,,,,-270.421637001365,,,,
BITK,BlockchainK2 Corp.,,-666.612223725439,-765.866378796694,-716.779407950539,-211.96996992786893,-242.591377811203,,,,766.5645569442789
KVM,Kingsview Minerals Ltd.,,,,,,-50.1781143969835,,,,
CBA,Champion Bear Resources Ltd.,,,,,,-9.0154385799213,-25.1920977991748,-25.1920977991748,,
SLZ,Slave Lake Zinc Corp,,,,,,-28.908279114419,-97.4693581429093,-97.4693581429093,,
NIC,Delota Corp,,,,,,,,,,
AWR,Aurwest Resources Corp.,,,,,,10.8280908684096,33.2641198519958,33.2641198519958,,
NVPC,Nova Pacific Metals Corp.,,,,,,-123.05413859255,-156.671756541235,-156.671756541235,,
POWR,POWR Lithium Corp,,,,,,-116.79728346535,,,,
RMO,Rainy Mountain Royalty Corp,,,,,,-10.1421904059157,-18.4249311133129,-18.4249311133129,,
PRS.H,Prism Resources Inc.,,,,,,-2902.70442930153,,,,
SSA,Spectra Products Inc.,42.8675710096374,7.49171952099198,9.04525127903057,5.72960827783294,10.909869042455647,4.51199003425724,5.37509507801456,5.01406106729202,,35.37585148864547
ZLTO,BULGOLD Inc,,,,,,,,,,
APLI,Appili Therapeutics Inc Class A,95.3622241918179,-2866.67630731912,-1328.88137332649,-1377.05835704623,-47.222092643560195,-223.502854544842,,,1815.5021691468023,1146.5363623641367
QQ,Quizam Media Corp.,18.2557998690119,-13.0749622953579,-3.63943589353303,-3.63943589353303,7.398899571126444,-12.0093609179465,,,4.893242534909621,26.43751962946011
VLD,Vinland Lithium Inc,,,,,,,,,,
YOO,YANGAROO Inc.,88.0340630829403,3.40537249340268,0.687778382995377,1.9067438468826,20.188828433562286,2.97030496727279,21.4485150109355,12.7336469731293,11.247797677834505,73.38089291170307
PEGA,Pegasus Resources Inc,,,,,,-92.0574809688141,-128.181604584366,-128.181604584366,,
WLR,Walker Lane Resources Ltd.,,,,,,-267.630437953438,-871.207123787638,-832.429700882644,,
PAT,Patterson Metals Corp.,,,,,,-18.2228845951005,-18.9606968901915,-18.9606968901915,,
RV,Pathfinder Ventures Inc,30.064665289322,-16.1863895433076,-45.0567948790449,-45.0567948790449,-19.4251169031816,-11.2840093883651,-113.585034797445,-25.5586890137081,,44.47893601496449
PPM,Pacific Imperial Mines Inc.,,,,,,-287.57556906095,,,,
ALM,Alliance Mining Corp.,,,,,,-22743.0655533161,,,,
NEWD,Newfoundland Discovery Corp,,,,,,-263.478086409077,,,,
DWTZ,Data Watts Partners Inc.,,,,,,-139.213281259102,-301.322799875033,-301.322799875033,,
ARMY,Armory Mining Corp.,,,,,,-51.1441915296936,-64.6530370014773,-64.6530370014773,,
RJX.A,RJK Explorations Ltd. Class A,,,,,,-507.359478315461,,,,
DEAL,"Playgon Games, Inc.",-2842.14206374071,-11473.0255475492,-17463.7976702458,-17463.7976702458,-7086.95280681268,-574.550947158431,,,,8630.883483808493
ALY,"AnalytixInsight, Inc. (Canada)",-156.316554251881,-469.084560497951,-473.749593354876,449.409442841961,-253.60775553579563,24.8668295428949,39.9995598890612,39.9995598890612,,312.7680062460691
TR,"Troubadour Resources, Inc.",,,,,,-23.9849546276185,-25.0131339871224,-25.0131339871224,,
WISE,Earthwise Minerals Corp,,,,,,-334.59959724067,,,,
LWR,Lake Winn Resources Corp.,,,,,,-337.966616084977,,,,
RAMM,Ramm Pharma Corp,1.07865012628784,-145.406713566264,-350.157350036835,-350.492758243929,-43.86152137518954,-62.5089768205105,-69.7745134377874,-69.5988611471475,,147.57831355291722
GGLD,General Copper Gold Corp,,,,,,-212.542696670841,-365.389630213134,-365.389630213134,,
BET,Northstar Gaming Holdings Inc,37.0638553088677,-38.700751289133,-52.8412075346919,-52.8412075346919,-65.61666477273558,-120.515221175072,,,,75.76460659800068
XPLR,Xplore Resources Corp.,,,,,,-47.924401649066,-55.7629714244918,-55.7629714244918,,
SPIR,"SPIRIT Blockchain Capital, Inc.",,,,,,,,,,
GSS,Gossan Resources Limited,,,,,,-26.1508693072057,-33.9288328734585,-33.9288328734585,,
VRB,Vanadiumcorp Resource Inc,,,,,,-3.63203727600926,-4.76173131073826,-4.48769345971489,,
GLDS,Golden Spike Resources Corp.,,,,,,-5.97427836689048,-6.24024956313764,-6.24024956313764,,
SGRO,Sierra Grande Minerals Inc,,,,,,-115.943636805946,-119.254611492808,-119.254611492808,,
JDN,Jayden Resources Inc,,,,,,-6.20464240655332,-6.77245996052019,-6.77245996052019,,
ACDC,"AC/DC Battery Metals, Inc.",,,,,,-13.3664410596397,-13.5168434244011,-13.5168434244011,,
CZZ,Cleghorn Minerals Ltd.,,,,,,-499.053796825045,-624.016175621028,-624.016175621028,,
AISX,Aisix Solutions Inc,83.2317947694648,-526.881945050697,-601.634698128032,-601.634698128032,-506.0330743424417,-503.363127806682,,,,610.1137398201613
SRQ,SRQ Resources Inc.,,,,,,-188.442012188917,-220.501474926254,-220.501474926254,,
GLAB,Gemina Laboratories Ltd.,-496.488325059754,-25970.9505423791,-26938.5640742784,-26938.5640742784,-244.34638720353007,-221.942855931038,,,6987.699944842802,18486.76227247656
CFA.H,"Clear Gold Resources, Inc.",,,,,,-149.585213517083,,,,
BNZ,Bonanza Mining Corporation,,,,,,-5.89214590663989,-6.5813478042629,-6.5813478042629,,
XMF.A,M Split Corp,98.0534934104111,14.1621732086162,0.000734625294350807,0.000734625294350807,7.6254105553633655,0.000277601402745052,,,,
SKYG,Sky Gold Corp.,,,,,,-61.8288847358516,-100.672111285359,-100.672111285359,,
AGH.H,Canadian Silver Hunter Inc.,,,,,,-22.3674813462383,-26.8494821324485,-26.8494821324485,,
TORC,TINONE RESOURCES INC,,,,,,-15.7327759821285,-21.5795275513316,-21.5795275513316,,
LEXT,Lexston Mining Corporation,,,,,,-161.419922820574,-199.953566534135,-199.953566534135,,
BATT,"Dark Star Minerals, Inc.",,,,,,-5375.96677955168,,,,
RTE,Route 109 Resources Inc.,,,,,,-1.26560307687996,-1.29771015456815,-1.29771015456815,,
AFX,Arctic Fox Lithium Corp,,,,,,-165.270879775223,-433.052339122226,-433.052339122226,,
BWR,BWR Exploration Inc.,,,,,,-739.138225009392,,,,
BYT,BYT Holdings Ltd,78.3226557771136,39.8136001390672,-23.6054772225003,-21.2223138838899,-58.907597411667446,-6.94135203424833,-10.124139199251,-10.0563482342859,,
DCOP,District Copper Corp.,,,,,,-71.8762717294366,-73.1864543135227,-73.1864543135227,,
IN,Infield Minerals Corp,,,,,,-15.3471305467706,-16.7523608064386,-16.7523608064386,,
VTI,Valdor Technology International Inc,2.46761964430057,-113.066454986277,-65.7581801623938,-65.7796646031048,,-207.560737396787,-67.4927248451544,-67.4927248451544,,115.53407463057704
PTFY,Plantify Foods Inc,,,,,,-539.977017034166,,,,
RMD,Richmond Minerals Inc.,,,,,,5.68690038924969,6.58286823131555,6.58286823131555,,
LML,Lipari Mining Ltd,-45.7026513752539,-74.8106873148871,-114.337414078066,-113.287784349751,-22.85219273680683,-138.341908548153,-592.243290745918,-592.243290745918,,29.108035939633147
XRI,"Xcite Resources, Inc.",,,,,,,,,,
MOSS,"Moss Genomics, Inc.",,,,,,,,,,
NVT,Nortec Minerals Corp,,,,,,-3.72800541626753,,,,
BLDS,Badlands Resources Inc,,,,,,-195.864477350999,-418.757114642541,-418.757114642541,,
AUEX,Advanced Gold Exploration Inc.,,,,,,17.701001783033,33.0281504531232,30.6609536242853,,
CSTR,CryptoStar Corp.,-617.14081218123,-892.136429021265,-1545.72293407059,-1567.73373057451,,-56.0392588718136,-108.067427353677,-78.5783797169513,,274.9956168400375
ABND,Abound Energy Inc,-1747.21639344262,-6718.74098360656,-6873.97049180328,-6873.97049180328,-1172.327868852459,-202.90936365836,,,705.2426229508197,4266.281967213115
FWTC,Forward Water Technologies Corp,-456.042071111348,-2798.33922825307,-3240.11249102465,-3240.11249102465,-3730.8326463314097,-53.5530360453951,-81.6055410183751,-73.3171640511183,464.1823790655001,1878.1147780762171
COS,Coniagas Battery Metals Inc.,,,,,,,,,,
EDDY,Edison Lithium Corp.,,,,,,-12.1492481786169,-12.7334228682931,-12.7334228682931,,
AIS,AIS Resources Ltd,,,,,,-59.4199347813542,-327.619309330281,-327.619309330281,,
SOL,SOL Global Investments Corp.,,,,,,-125.505013047166,-1046.89200057057,-1046.89200057057,,
BRON,Bronco Resources Corp.,,,,,,-8.78103948301812,-9.58024680412158,-9.58024680412158,,
TGII,"Trojan Gold, Inc.",,,,,,-9.68898501126539,-15.1245858236137,-15.1245858236137,,
BG,"Big Gold, Inc.",,,,,,-436.703312495509,,,,
PBM,Pacific Bay Minerals Ltd.,,,,,,-91.9646149228988,,,,
GEMC,Global Energy Metals Corp,,,,,,-14.2962569373918,-15.449001883934,-15.449001883934,,
CCC,Carlyle Commodities Corp.,,,,,,-68.2406121435628,-81.1990531686996,-81.1990531686996,,
MBO,"Mobio Technologies, Inc.",,,,,,-632.757404942056,,-7898.46997037037,,
DATT,Digital Asset Technologies Inc.,100,-35519.6776110533,-28374.7882929728,-28374.7882929728,-8053.855296389838,-664.198810295931,,,,
NEVI,Nevis Brands Inc.,34.3084850925186,-13.7019317928098,-17.004789248268,-17.004789248268,-5.518862793666666,-13.3398004863339,-21.7817853378761,-21.7817853378761,,44.897628148490234
EKG,"CardioComm Solutions, Inc.",-47.8038381737371,-117.818429235935,-104.731488236603,-104.731488236603,-116.32491501482389,-137.517112061498,,,,70.01459106219828
TBIX,"TrustBix, Inc.",38.1099381022788,-44.0163909190644,-79.6385557548811,-79.6385557548811,-14.476092070889148,-140.181108752488,,,,81.73705595725205
FV.H,Firestone Ventures Inc.,,,,,,-71.2765051770045,,,,
ID,Secure Blockchain Development Corp.,20.1090631566835,-40.9463703019916,-48.6115465029262,-48.6115465029262,-4.274228684813228,-414.876445778375,,,,61.055433458675225
ZCT,Zero Candida Technologies Inc.,,,,,,,,,,
FGFL,First Growth Funds Ltd.,,,,,,-30.3325559240524,-31.6964702691158,-31.6964702691158,,
TMS.H,Targeted Microwave Solutions Inc,,,,,,-978.718535019673,,,,
HELP,"Cybin, Inc.",,,,,,-52.3929439829439,-55.4121097048277,-55.4121097048277,,
AVG,Avidian Gold Corp.,,,,,,12.1536681355501,13.255830309925,13.255830309925,,
BIRD,Thunderbird Minerals Corp.,,,,,,-157.258261418649,-189.292093468694,-189.292093468694,,
DG,Dixie Gold Inc.,,,,,,-77.9972641580267,-78.7182927069863,-78.7182927069863,,
WBG,World Blockchain Corp.,,,,,,-818.425119184613,,,,
MMN,Monarca Minerals Inc.,,,,,,-1375.78897405601,,,,
CMP,"CMP Mining, Inc.",,,,,,-144.488372211965,,,,
DLC,DLC Holdings Corp,,,,,,-5.85197455351471,-8.76298437534477,-7.68088583291819,,
ATHR,"Aether Catalyst Solutions, Inc.",,,,,,-370.174300132059,,,,
BECN,BEACN Wizardry & Magic Inc,-1.74823883207045,-43.7534792120992,-48.3368041134124,-48.3368041134124,-5.307514969646334,-58.6660090993797,-168.025087820772,-113.928737992271,2.594620917256025,39.410619462772715
IMM,International Metals Mining Corp,,,,,,-2116.55868121053,,,,
MBIO,Mindbio Therapeutics Corp.,,,,,,-4195.54435673524,,,,
SI,Silicon Metals Corp.,,,,,,-131.595072514432,-151.288231509025,-151.288231509025,,
AGN,Algernon Health Inc.,,,,,,-45.0415055474713,-90.4719591776081,-90.4719591776081,,
GLI,Glacier Lake Resources Inc.,,,,,,-330.589836185691,,,,
BURY,"Burrell Resources, Inc.",,,,,,-3.17195692064938,-3.23849520024758,-3.23849520024758,,
DTWO,D2 Lithium Corp,,,,,,188.588832698747,284.188686554649,284.188686554649,,
EW,East West Minerals Ltd.,,,,,,-13.0468166566743,-13.877547174922,-13.877547174922,,
CANU,Canadian Uranium Corp,,,,,,-44.3746522793305,-102.312930556655,-102.312930556655,,
BARK,Black Spruce Exploration Inc.,,,,,,-192.149268510213,-355.106153132695,-330.3099213396,,
GCA.X,"Gencan Capital, Inc.",,,,,,-173.554581837164,-1314.75134811264,-1314.75134811264,,
MEAT,Modern Plant Based Foods Inc.,19.0257368133957,-63.9725018504132,-96.1695070278967,-96.1342435713066,-61.99205470243704,-46.962794484782,,,,82.8252273299135
POR,Portofino Resources Inc,,,,,,15.3639718215364,,,,
APMI,Apogee Minerals Ltd,,,,,,-29.8600053245194,-35.2116430323062,-35.2116430323062,,
VGN,Greencastle Resources Ltd.,,-807.267949283563,14.9617324918957,-58.9031899180941,-847.88905299906,-1.07642501962562,-1.11905502020516,-1.11905502020516,,907.2679492835632
GRHK,Greenhawk Resources Inc,,,,,,-137.386951584919,-213.102846850514,-213.102846850514,,
WEST,West Mining Corp.,,,,,,-58.231052993905,-60.6580931421124,-60.6580931421124,,
BHCC,Blue Horizon Global Capital Corp.,,-1072.97900119682,-1246.32792949625,-1246.32792949625,-798.8793384832989,-57.4299891833084,,,,
TAB.H,Tablas Ventures Corp,,,,,,-283.812851021831,,,,
RFLX,Reflex Advanced Materials Corp.,,,,,,-174.553019219373,-1013.57907937421,-618.318726250765,,
LABZ,Metasphere Labs Inc.,,,,,,,,,,
ISGI,InsuraGuest Technologies Inc,51.9507152975498,-46.8994461897725,-47.250231088115,-47.250231088115,-16.161532791460285,-98.455107330651,,,,98.85016148732223
MPTH.H,Mapath Capital Corp,,,,,,-995.239113932371,,,,
GOFL,Goldflare Exploration Inc,,,,,,-5.26772134726472,-5.61371160673288,-5.61371160673288,,
PLAY,Playground Ventures Inc,,,,,,-154.090211588753,,,,
TGLD,Torrent Gold Inc,,,,,,-239.555798786884,-315.898421572366,-315.898421572366,,
WEC,Winchester Equity Corporation,,,,,,9.63619364269909,9.7649906796123,9.7649906796123,,
ATI,Altai Resources Inc.,-76.002434698969,-250.22768944062,-913.193964351198,-913.193964351198,-128.37025459136134,-25.9505956344202,-43.4704005849271,-43.4704005849271,,174.22525474165138
WDGY,Wedgemount Resources Corp.,-236.277725600412,-372.442995247544,-1026.86593908665,-1026.86593908665,-112.61837004187527,-107.281825536788,,,,56.783194808312906
EGR,EGR Exploration Ltd,,,,,,-25.8702668595009,-33.5630127149226,-33.5630127149226,,
STKT,StickIt Technologies Inc.,,-4223.07692307692,-3853.84615384615,-3853.84615384615,-784.6153846153845,-93.6448598130841,,,1223.076923076923,3069.2307692307695
JJJ,37 Capital Incorporated,,,,,,-45.4396164419372,,,,
NDAT,nDatalyze Corp,,,,,,-57.3146609551157,-59.8378001684708,-59.8378001684708,,
PAI,Predictiv AI Inc.,,,,,,-47.3243899174983,,,,
PHRX,"Pharmadrug, Inc.",,,,,,-36.8848491449074,,,,
AUR.H,Aurora Royalties Inc.,,,,,,-293.140049140049,,,,
DHR,Discovery Harbour Resources Corp.,,,,,,30.6277455356118,37.6620554382235,37.6620554382235,,
ARL,Aurum Lake Mining Corporation,,,,,,,,,,
CVGR,"City View Green Holdings, Inc.",,,,,,-6552.55402750491,,,,
BYRG,Bayridge Resources Corp.,,,,,,-81.4982240553834,-90.0295068579476,-90.0295068579476,,
JOLT,Jolt Health Inc.,,,,,,-309.272087110392,,,,
MCA.H,Milner Consolidated Silver Mines Ltd.,,-733.306666666667,-633.306666666667,-633.306666666667,0.46666666666666673,-2059.08746071313,,,,833.3066666666667
GHL,Goldhills Holding Ltd.,,,,,,-168.171723417056,,,,
NUR,Nuran Wireless Inc,56.1964315777041,-137.509688660964,-233.815522098359,-216.461702223761,3.4892464015184,-35.2765293073797,,,45.02813787619721,144.37564928218768
UX,Puranium Energy Ltd,,,,,,-356.862591329125,,,,
TONE,Triple One Metals Inc,,,,,,-52.6750518777444,-344.905756194345,-344.905756194345,,
ICON,International Iconic Gold Exploration Corp,,,,,,-4.73764407631195,-10.0524100769278,-9.16603984782469,,
QRO,Quadro Resources Ltd.,,,,,,-17.6332976110034,-18.5798660633192,-18.5798660633192,,
CISC,Ciscom Corp.,10.617166170481,-5.32303064644535,-8.86302236076999,-6.78228788905162,4.802708166881215,-11.1396657739257,-34.0746629054692,-27.5482287222102,,15.94019681692633
